# SPT ID	RA	DEC	S/N (95 GHz)	S_raw (95 GHz) [mJy]	S_best (95 GHz) [mJy]	dS_up (95 GHz) [mJy]	dS_down (95 GHz) [mJy]	S/N (150 GHz)	S_raw (150 GHz) [mJy]	S_best (150 GHz) [mJy]	dS_up (150 GHz) [mJy]	dS_down (150 GHz) [mJy]	S/N (220 GHz)	S_raw (220 GHz) [mJy]	S_best (220 GHz) [mJy]	dS_up (220 GHz) [mJy]	dS_down (220 GHz) [mJy]	alpha(95,150)_raw	alpha(95,150)_best	d_alpha(95,150)_up	d_alpha(95,150)_down	alpha(150,220)_raw	alpha(150,220)_best	d_alpha(150,220)_up	d_alpha(150,220)_down	P[alpha(150,220)>1.51]	Type	External catalogs	Extended	Redshift	Cut selection
SPT-SJ230325-4046.4	345.85815	-40.774158	14.105800	31.365400	31.1694	33.5218	28.8170	17.156300	22.792400	22.7007	23.8769	21.2893	3.0749700	15.034300	14.2321	18.9369	10.2330	-0.66996200	-0.720000	-0.520000	-0.920000	-1.1456600	-1.32000	-0.480000	-2.24000	5.89766e-05	sync	none	no	none	1,2
SPT-SJ230328-4226.4	345.86789	-42.440548	15.557500	34.338700	34.1241	36.4419	31.8062	18.224000	23.875900	23.8225	25.1102	22.2772	3.9645900	19.011500	17.8990	22.7923	13.0058	-0.76256000	-0.800000	-0.600000	-1.00000	-0.62728300	-0.800000	-0.0800000	-1.72000	0.000280604	sync	1,3,5	no	none	1,2
SPT-SJ230331-5126.6	345.88135	-51.444771	2.5375300	5.7883000	4.63146	7.03674	2.27735	6.9282200	6.8235100	6.21792	7.24145	5.14322	0.44021000	1.2724200	3.30087	4.93852	2.37970	0.34525800	0.640000	2.24000	-0.400000	-4.6241700	-1.80000	-0.600000	-2.64000	0.00553581	sync	1,5	no	0.426000	1,2
SPT-SJ230335-4451.6	345.89651	-44.860321	5.4956400	11.979800	11.5510	13.7899	9.31200	10.587400	13.569400	13.1793	14.5023	11.9580	1.6990800	7.9941500	8.09075	11.9580	5.54649	0.26146100	0.280000	0.800000	-0.160000	-1.4568400	-1.40000	-0.240000	-2.44000	0.00429266	sync	1,5	no	none	1,2
SPT-SJ230347-4215.0	345.94623	-42.251621	4.0205000	8.8120200	8.16213	10.3431	5.84898	5.6565400	7.4468700	6.57597	7.96386	5.12199	0.42236100	2.0427700	4.19672	7.03860	2.67665	-0.35320400	-0.480000	0.360000	-1.24000	-3.5614600	-1.28000	0.320000	-2.48000	0.0547004	sync	1,5	no	none	1,2
SPT-SJ230352-5406.6	345.96930	-54.110813	40.424800	88.359100	88.4696	91.1203	85.8188	78.047300	73.861900	73.8903	76.5411	71.2395	21.562500	60.827700	60.6364	63.9499	56.6603	-0.37605200	-0.400000	-0.280000	-0.520000	-0.53457400	-0.560000	-0.360000	-0.760000	3.42997e-22	sync	1,3,5	no	none	1,2
SPT-SJ230403-4706.1	346.01654	-47.102901	0.0000000	-0.49320500	1.16513	2.19045	0.699081	5.0202000	6.3655900	5.26641	6.66457	3.68182	2.6979800	12.428100	9.74052	14.3078	4.89356	32.873900	3.36000	4.48000	1.84000	1.8421600	1.88000	3.28000	0.00000	0.650468	dust	1	no	none	1,2,3
SPT-SJ230410-4217.8	346.04269	-42.297844	6.3452500	14.007700	13.6050	15.9162	11.3988	7.0540300	9.2669800	8.77232	10.1381	7.40657	2.4820100	12.026700	10.0330	14.8657	5.62059	-0.86694300	-0.960000	-0.480000	-1.48000	0.71773500	0.400000	1.60000	-1.24000	0.260513	sync	1	no	none	1,2
SPT-SJ230416-6500.9	346.07016	-65.015358	2.7312200	5.6732000	4.73710	6.95446	2.45254	5.5509900	6.8113600	6.14815	7.42481	4.80429	2.0467900	8.9590500	6.75288	10.4485	3.52763	0.38366000	0.600000	2.04000	-0.440000	0.75462700	0.440000	1.96000	-1.44000	0.315487	sync	1,5	no	none	1,2
SPT-SJ230417-4609.8	346.07144	-46.164753	0.82501800	1.7745900	1.59799	3.25516	0.769402	4.9718200	6.3313800	5.50418	6.80625	4.08375	3.3764600	15.782600	13.6717	18.2881	8.58179	2.6690200	2.68000	4.20000	1.04000	2.5149100	2.64000	3.80000	1.20000	0.839305	dust	none	no	none	1,2,3
SPT-SJ230427-5021.7	346.11502	-50.362122	0.0000000	-4.3219700	0.476074	1.00505	0.264486	2.7838500	2.7723900	2.27458	3.33252	1.21663	4.7880800	14.105900	6.50635	12.0076	1.42822	31.129700	3.40000	4.52000	1.64000	4.4794300	3.12000	4.44000	-0.0800000	0.743340	dust	none	no	none	1,2,3
SPT-SJ230435-5039.4	346.14676	-50.657219	7.4827700	17.068900	16.7062	19.0105	14.4019	14.478400	14.349300	14.1459	15.1700	12.9937	2.3554400	6.8297100	7.10493	9.53725	5.56873	-0.36418900	-0.400000	0.00000	-0.720000	-2.0441600	-1.92000	-1.08000	-2.64000	2.32282e-06	sync	1	no	none	1,2
SPT-SJ230442-5347.5	346.17667	-53.791939	5.7572600	12.541000	12.0864	14.3438	9.92307	9.3348200	8.8057600	8.51220	9.54684	7.47757	2.3053800	6.5028400	5.97265	8.60626	3.90339	-0.74198300	-0.800000	-0.280000	-1.24000	-0.83473500	-1.00000	0.0800000	-2.20000	0.0108606	sync	none	no	none	1,2
SPT-SJ230445-4934.1	346.18808	-49.569279	5.1030600	10.619300	10.1547	12.2255	8.00430	5.6469800	6.9786100	6.01318	7.36714	4.65922	0.0000000	-2.8229000	3.22561	5.13709	2.26988	-0.88095100	-1.16000	-0.480000	-1.84000	-43.388800	-1.76000	-0.440000	-2.68000	0.0164225	sync	1,5	no	none	1,2
SPT-SJ230504-4253.7	346.26892	-42.895672	0.0000000	-1.4022300	0.0895609	0.626926	0.0895609	0.10007000	0.13125400	0.447804	0.806048	0.0895609	4.9291800	23.882900	0.626926	1.52253	0.268683	24.729000	1.56000	3.92000	-1.16000	14.328000	2.16000	4.16000	-0.600000	0.632499	dust	none	no	none	1,2,3
SPT-SJ230509-5536.4	346.28754	-55.607368	1.6585500	3.5400900	2.35092	4.51695	0.871691	5.1910800	4.8087400	4.09431	5.15090	2.87922	2.5476100	7.0439700	5.62637	8.21503	3.03771	0.64269000	1.16000	3.36000	-0.440000	1.0510700	1.04000	2.48000	-0.760000	0.450924	sync	none	no	none	1,2
SPT-SJ230511-4218.9	346.29947	-42.315975	15.311400	33.639800	33.4296	35.7002	31.1589	20.054800	26.357600	26.1129	27.6267	24.8514	3.6361900	17.614800	16.5256	21.5715	12.2365	-0.51190000	-0.560000	-0.360000	-0.720000	-1.1096700	-1.28000	-0.560000	-2.16000	5.78930e-06	sync	1	no	none	1,2
SPT-SJ230515-5215.3	346.31299	-52.255405	0.0000000	-2.3070100	0.476074	1.21663	0.158691	1.9714300	1.9311600	1.74561	2.69775	0.687663	4.9547800	14.105900	5.13102	10.8439	1.11084	30.371000	2.72000	4.28000	0.520000	5.4750200	3.44000	4.56000	0.440000	0.782749	dust	none	no	none	1,2,3
SPT-SJ230516-5543.0	346.31845	-55.717636	0.18537300	0.39701100	1.11734	2.38043	0.631542	5.1679700	4.8087300	4.12931	5.10091	3.06055	4.7168100	12.954700	12.0965	14.9141	9.27880	5.2338000	2.88000	4.32000	1.16000	2.7286800	3.08000	4.04000	2.12000	0.963788	dust	none	no	none	1,2,3
SPT-SJ230526-4458.0	346.36118	-44.968307	11.465400	24.823400	24.6683	26.9024	22.4341	14.594700	18.725000	18.5245	19.8277	17.2212	3.7268300	17.494600	16.1042	21.1309	11.4498	-0.59159000	-0.640000	-0.360000	-0.880000	-0.18713900	-0.400000	0.400000	-1.40000	0.00987781	sync	none	no	none	1,2
SPT-SJ230534-4800.7	346.39526	-48.011875	4.8924800	10.360500	8.97478	11.1505	6.64367	3.3143400	4.1445800	3.92404	5.08960	2.99159	1.7753400	8.0935000	5.78893	10.1403	2.52537	-1.9225200	-1.84000	-1.00000	-2.56000	1.8427300	1.08000	2.88000	-1.24000	0.472112	sync	1	no	none	1,2
SPT-SJ230609-4001.9	346.53955	-40.032162	2.6812300	5.9670100	4.86446	7.27591	2.53617	5.1659300	6.8860500	6.11176	7.52537	4.53185	2.2400600	11.087100	8.35690	12.8472	4.19924	0.30059300	0.480000	2.00000	-0.600000	1.3114100	1.04000	2.56000	-0.960000	0.457696	sync	1	no	none	1,2
SPT-SJ230609-5344.3	346.54108	-53.739525	3.5037600	7.6254500	6.83431	9.00756	4.48948	7.1440700	6.7449300	6.37678	7.34903	5.34735	2.6046100	7.3770500	6.20521	8.89318	3.74600	-0.25746800	-0.160000	0.800000	-0.920000	0.24665500	0.00000	1.16000	-1.48000	0.145575	sync	1	no	none	1,2
SPT-SJ230611-4805.4	346.54706	-48.090630	4.8082900	10.225100	9.70106	11.8483	7.55379	7.3627800	9.2030600	8.55074	9.85444	7.24704	0.061982400	0.28425800	4.48626	6.86360	3.25925	-0.22097300	-0.280000	0.360000	-0.880000	-9.5746400	-1.84000	-0.600000	-2.68000	0.00581904	sync	1	no	none	1,2
SPT-SJ230620-5835.1	346.58707	-58.585888	6.8254700	13.780700	13.4879	15.5550	11.4208	11.349300	10.345100	10.1805	11.1107	9.14694	3.8021100	10.279000	9.56036	12.3510	6.76977	-0.60171400	-0.640000	-0.200000	-1.04000	-0.017668500	-0.200000	0.600000	-1.16000	0.0272391	sync	1,4	no	none	1,2
SPT-SJ230629-4109.4	346.62155	-41.156944	4.1594000	9.1792700	8.50230	10.7053	6.23043	5.2014200	6.8860400	5.88621	7.33194	4.37163	0.22338300	1.0886200	3.75203	6.50581	2.37514	-0.60318000	-0.840000	0.00000	-1.68000	-5.0788400	-1.24000	0.400000	-2.48000	0.0664701	sync	1	no	none	1,2
SPT-SJ230643-5435.6	346.68188	-54.594299	0.0000000	-0.43073800	0.636168	1.71276	0.244680	2.6190500	2.4500900	2.10425	2.98510	1.12553	4.6675900	13.049600	5.13828	10.5212	1.32127	30.870400	2.44000	4.20000	0.280000	4.6054000	2.80000	4.36000	-0.400000	0.703655	dust	none	no	none	1,2,3
SPT-SJ230649-5342.8	346.70621	-53.713657	0.0000000	-3.6406900	0.551294	1.15271	0.250588	2.9548900	2.7884200	2.35553	3.25765	1.45341	4.7521400	13.364700	6.66564	11.5772	1.65388	31.141800	3.24000	4.48000	1.44000	4.3149500	3.00000	4.36000	-0.0800000	0.740884	dust	none	no	none	1,2,3
SPT-SJ230652-5342.8	346.72025	-53.714344	0.0000000	-1.3030700	0.889712	1.81811	0.502881	5.0978200	4.8087300	3.90700	5.06749	2.82387	3.6662400	10.315500	9.16790	12.0305	6.15062	32.285400	3.28000	4.48000	1.64000	2.1014300	2.44000	3.60000	1.16000	0.829247	dust	none	no	none	1,2,3
SPT-SJ230702-6105.1	346.76248	-61.086456	6.4664100	14.516600	13.6637	15.9501	11.3774	5.1779600	6.8299800	6.47803	7.78453	5.17154	1.1287400	5.2975000	5.06266	8.76440	2.99405	-1.5821000	-1.68000	-1.12000	-2.28000	-0.69960100	-0.680000	0.920000	-2.20000	0.117803	sync	1,5	no	none	1,2
SPT-SJ230707-5201.7	346.77979	-52.028824	0.48814100	1.1038800	1.38317	2.85462	0.676869	5.5858500	5.4376500	4.73808	5.79753	3.56092	2.7742000	7.8477600	6.50383	9.21131	3.73750	3.3458700	2.76000	4.24000	1.04000	1.0101600	1.00000	2.28000	-0.640000	0.430940	sync	1,4	no	none	1,2
SPT-SJ230711-5106.7	346.79587	-51.112312	0.0000000	-0.94416200	0.718385	1.71307	0.276302	2.3536800	2.3127400	2.26568	3.14984	1.27099	5.0698100	14.736100	8.23380	12.8757	2.04463	30.749400	2.60000	4.24000	0.480000	5.0989000	3.68000	4.64000	1.16000	0.835907	dust	2,4	no	none	1,2
SPT-SJ230711-6153.4	346.79990	-61.890446	4.8431800	10.775900	10.2236	12.4866	7.96070	5.3404500	6.9614000	6.18267	7.55660	4.80875	1.5304300	7.1483300	5.85940	9.98118	3.11154	-0.91684800	-1.12000	-0.400000	-1.84000	0.072957900	-0.160000	1.52000	-1.92000	0.209522	sync	1	no	none	1,2
SPT-SJ230721-4930.4	346.84076	-49.506992	0.31980500	0.66906400	0.978709	2.22000	0.262581	5.1500100	6.3655900	4.08193	5.99161	0.453548	0.0000000	-4.7335700	2.22000	3.89097	0.549032	4.7271700	2.64000	4.24000	0.440000	-43.135600	-1.40000	0.840000	-2.56000	0.131411	sync	none	no	none	1,2
SPT-SJ230724-4032.1	346.85272	-40.536098	2.2269800	4.9560200	3.82278	6.15668	1.64983	5.1778700	6.8860500	6.07620	7.52483	4.54709	2.1965000	10.730600	8.00771	12.4341	3.98374	0.69014000	1.04000	2.84000	-0.200000	1.2214000	0.960000	2.48000	-1.04000	0.438368	sync	1,4	no	none	1,2
SPT-SJ230740-5607.3	346.91751	-56.122234	1.6670300	3.5485400	1.10284	3.11671	0.239747	1.0062100	0.93132600	1.10284	1.96592	0.431544	4.6768600	12.786500	2.15772	6.76086	0.719241	-2.8069500	-0.200000	2.96000	-2.12000	7.2125800	2.76000	4.44000	-0.240000	0.699910	dust	none	no	none	1,2
SPT-SJ230742-4844.7	346.92694	-48.746662	1.2462400	2.6277600	2.00108	3.91515	0.957037	5.1256100	6.3655900	6.00323	7.22128	4.95919	5.1353600	23.200900	19.5758	24.7960	12.9635	1.8565900	2.44000	4.04000	0.920000	3.5609000	3.28000	4.16000	2.00000	0.906335	dust	1,2,4,6	no	0.0288000	1
SPT-SJ230742-5250.5	346.92813	-52.842777	12.931700	29.005000	28.8237	31.2166	26.4308	22.070000	21.345400	21.2099	22.5151	20.1222	7.1249900	20.222400	19.6871	22.7327	16.8592	-0.64342900	-0.680000	-0.480000	-0.880000	-0.14881500	-0.200000	0.240000	-0.680000	0.000111559	sync	1,5	no	none	1,2
SPT-SJ230752-4132.7	346.96671	-41.545738	27.497700	60.642000	60.7178	62.9919	57.9889	32.898900	43.533400	43.4348	44.7993	42.0704	6.1007100	29.504100	28.4259	33.8837	23.4230	-0.69552300	-0.720000	-0.640000	-0.840000	-1.0710700	-1.16000	-0.680000	-1.76000	9.75809e-12	sync	1,3,5	no	0.630000	1,2
SPT-SJ230752-5737.2	346.97067	-57.620720	0.76734800	1.5741800	1.23295	2.73394	0.482460	3.4969700	3.2276300	3.05558	3.91328	2.30508	5.2997900	14.295100	11.2038	14.3130	6.91525	1.5066600	2.08000	4.00000	0.200000	4.0974900	3.60000	4.48000	2.24000	0.922420	dust	2	no	none	1,2
SPT-SJ230805-5218.9	347.02148	-52.316448	5.3239600	12.141200	11.6589	13.9606	9.35713	13.736500	13.343500	13.0600	14.1608	12.0592	2.6341100	7.4597300	7.35560	9.85751	5.45416	0.19813400	0.240000	0.800000	-0.200000	-1.6011200	-1.64000	-0.800000	-2.48000	2.50627e-05	sync	1,3,5,8	no	none	1,2
SPT-SJ230829-5901.6	347.12103	-59.027351	0.51415600	1.0359300	0.911313	2.30508	0.375246	2.3045000	2.0777700	2.30508	3.05558	1.66181	5.4076700	14.295100	9.70280	13.0264	4.98542	1.4604500	2.04000	4.00000	-0.0400000	5.3102300	4.08000	4.72000	2.68000	0.929862	dust	none	no	none	1,2,3
SPT-SJ230835-5846.5	347.14774	-58.776180	11.383500	22.875900	22.7329	24.7918	20.6741	15.479700	14.035100	13.8113	14.8407	12.7819	5.4285100	14.535500	13.9829	16.7280	11.2378	-1.0251000	-1.08000	-0.840000	-1.36000	0.096449100	0.0400000	0.560000	-0.640000	0.0101472	sync	1,5	no	none	1,2
SPT-SJ230852-4557.9	347.21869	-45.965652	122.56400	263.71600	264.046	268.001	258.112	167.27900	213.73300	212.621	216.577	210.643	34.110100	159.59200	159.219	169.108	147.351	-0.44096000	-0.480000	-0.400000	-0.520000	-0.80428600	-0.840000	-0.640000	-1.04000	2.77737e-42	sync	1,3,4,5,8	no	none	1,2
SPT-SJ230901-5811.0	347.25632	-58.184238	2.7079000	5.4992800	4.46585	6.68525	2.24646	5.2569800	4.8141700	4.19520	5.22369	3.05843	2.6834700	7.2175400	5.92740	8.47159	3.32909	-0.27919400	-0.160000	1.44000	-1.28000	1.1149800	1.08000	2.44000	-0.640000	0.458050	sync	1,5	no	none	1,2
SPT-SJ230903-5050.9	347.26373	-50.849403	47.545100	108.42800	108.564	111.003	105.311	100.62700	99.422200	98.8050	102.871	95.5522	28.892000	84.510000	84.1672	89.0465	80.1012	-0.18194900	-0.200000	-0.0800000	-0.280000	-0.44743900	-0.440000	-0.280000	-0.640000	2.55277e-23	sync	1,3,5	no	none	1,2
SPT-SJ230916-4552.2	347.31686	-45.871563	4.5526900	9.8072100	8.34839	10.7021	5.92110	3.9076400	4.9974500	4.45002	5.70044	3.27316	0.22398000	1.0506700	3.19960	5.92110	1.87563	-1.4147000	-1.40000	-0.480000	-2.24000	-4.2939000	-0.960000	0.880000	-2.40000	0.117198	sync	1,5	no	none	1,2
SPT-SJ230916-5757.9	347.31970	-57.965290	2.0315200	4.1283200	2.95290	5.07084	1.16079	5.5560100	5.0901400	4.45990	5.47814	3.36020	2.0063700	5.4306200	4.21552	6.37419	2.34195	0.43947200	0.880000	2.92000	-0.480000	0.17827600	0.0400000	1.52000	-1.68000	0.218761	sync	none	no	none	1,2
SPT-SJ230939-5703.0	347.41663	-57.051392	2.3119200	4.7547400	3.68717	5.86700	1.64647	6.3792600	5.9230000	5.44959	6.42356	4.42924	2.2316100	6.1839300	4.98579	7.35115	2.94510	0.46101300	0.880000	2.64000	-0.280000	0.11870100	-0.120000	1.20000	-1.68000	0.155705	sync	5	no	0.109216	1,2
SPT-SJ230941-4950.6	347.42245	-49.844643	4.3101400	8.9972600	8.33371	10.3581	6.17437	4.9496100	5.1493000	4.35242	5.49958	3.27275	1.4420100	4.7395600	4.01503	6.84916	2.19308	-1.1710100	-1.44000	-0.600000	-2.24000	-0.22830000	-0.280000	1.40000	-2.00000	0.191712	sync	8	no	none	1,2
SPT-SJ230942-6430.4	347.42542	-64.507660	1.7464000	3.6564000	2.68197	4.77647	1.14942	5.5165700	6.8113600	5.95143	7.27964	4.52104	1.0615200	4.7186700	4.36778	7.27964	2.63089	1.3054200	1.76000	3.60000	0.360000	-1.0106700	-0.680000	1.00000	-2.24000	0.128626	sync	none	no	none	1,2
SPT-SJ230942-3948.1	347.42859	-39.803078	3.7568600	8.5051300	7.81275	10.1365	5.40883	6.0565000	9.0660600	8.37366	9.89615	6.77105	1.9002900	10.684100	8.05314	12.5405	4.44726	0.13402000	0.160000	1.08000	-0.600000	0.45215100	0.0800000	1.60000	-1.68000	0.233864	sync	1	no	none	1,2
SPT-SJ230946-5821.7	347.44498	-58.362972	3.6192900	7.3560900	6.48640	8.52345	4.34214	3.3550200	3.0540000	3.16279	3.91328	2.41230	5.2807600	14.295100	11.3110	14.4202	7.12968	-1.8446300	-1.64000	-0.640000	-2.40000	4.2497400	3.60000	4.48000	2.28000	0.922390	dust	1	no	none	1,2
SPT-SJ230946-4326.5	347.44568	-43.443047	1.6122400	3.5560000	2.22162	4.52552	0.740539	3.1414600	4.0670900	3.70270	5.01921	2.22162	4.6907800	21.941900	10.1207	19.3363	1.56336	0.28179500	1.08000	3.32000	-0.680000	4.6407400	2.80000	4.40000	-1.64000	0.626247	dust	2,4,6	yes	none	none
SPT-SJ230947-4325.9	347.44745	-43.432102	2.2634000	4.9619600	3.94596	6.23715	2.16391	8.1632500	10.580900	10.3104	11.5833	8.78293	7.1209300	33.943700	32.9678	38.3139	27.8763	1.5889900	2.08000	3.52000	1.04000	3.2094900	3.32000	3.88000	2.72000	0.998820	dust	1,2,4,6,7	yes	0.00550000	none
SPT-SJ230949-5822.2	347.45581	-58.370068	6.1757100	12.554200	12.1933	14.2647	10.1218	13.677700	12.463000	12.2874	13.3231	11.2517	3.6609800	10.000800	9.27442	12.0991	6.63803	-0.015289800	0.00000	0.480000	-0.400000	-0.60603600	-0.800000	0.00000	-1.76000	0.00128873	sync	1,5	no	none	1,2
SPT-SJ230956-5942.3	347.48517	-59.706097	0.26050600	0.52287100	0.375246	1.34017	0.0536066	0.39348300	0.35363300	0.911313	1.76902	0.268033	5.3454100	14.295100	2.41230	7.77296	0.696886	-0.82062000	1.52000	3.88000	-1.04000	10.185900	3.72000	4.68000	1.12000	0.833185	dust	1	no	none	1,2,3
SPT-SJ230957-6108.3	347.49094	-61.139439	10.033200	22.521100	22.0425	24.4072	19.8467	8.7966700	11.532800	11.2324	12.5837	10.0500	1.8582000	8.6304100	8.02314	12.0769	5.15170	-1.4043600	-1.48000	-1.16000	-1.84000	-0.79820900	-1.00000	0.240000	-2.24000	0.0235124	sync	1,3,5	no	none	1,2
SPT-SJ231011-5849.8	347.54688	-58.830666	0.0000000	-2.8090600	0.704072	1.31788	0.379116	5.3151100	4.8141700	3.55647	4.74798	1.75115	1.1583500	3.0984100	2.68992	4.67576	1.42620	32.287700	3.48000	4.56000	1.84000	-1.2133500	-0.520000	1.40000	-2.16000	0.182653	sync	none	no	none	1,2
SPT-SJ231028-5941.1	347.62054	-59.685940	12.772200	25.456400	25.2973	27.3974	23.1971	14.630800	13.191300	13.0782	14.0328	11.9327	3.0916500	8.2473300	7.73238	10.4053	5.63223	-1.3794900	-1.48000	-1.24000	-1.72000	-1.2931700	-1.44000	-0.600000	-2.32000	3.39234e-05	sync	1,2,3,4,5	no	0.141484	1,2
SPT-SJ231040-4347.7	347.66809	-43.796486	3.6149700	7.9822400	7.26059	9.53167	4.92068	7.0789600	9.1761000	8.63700	10.0134	7.32941	1.7054600	8.1277700	6.77884	10.4263	4.09483	0.29247800	0.400000	1.32000	-0.320000	-0.33402900	-0.560000	0.840000	-2.08000	0.0956579	sync	1,5,8	no	0.0884410	1
SPT-SJ231050-6328.8	347.71173	-63.480961	5.4616100	11.679700	10.3803	12.4827	8.19039	3.4894200	4.3760800	4.16089	5.29966	3.19732	0.53157900	2.4109600	3.37251	6.35084	1.88335	-2.0599600	-2.08000	-1.36000	-2.68000	-1.6413700	-0.680000	1.20000	-2.28000	0.159348	sync	1,5	no	none	1,2
SPT-SJ231102-6045.2	347.75952	-60.753582	12.883300	28.875900	28.6954	31.0777	26.3132	17.555400	23.185600	23.0646	24.3640	21.5486	2.6663000	12.560400	12.4527	16.5675	9.42076	-0.46054600	-0.480000	-0.280000	-0.720000	-1.6877700	-1.72000	-0.880000	-2.52000	2.71717e-06	sync	1,3,5	no	none	1,2
SPT-SJ231109-5624.7	347.78952	-56.412251	11.938200	25.369700	25.2111	27.3041	22.9279	15.307900	14.075600	13.9850	14.9364	12.8434	3.7199600	10.250700	9.60877	12.4629	6.94496	-1.2361700	-1.32000	-1.08000	-1.56000	-0.87310600	-1.04000	-0.280000	-1.96000	0.000124883	sync	1,3,5	no	none	1,2
SPT-SJ231116-5457.6	347.82028	-54.961124	5.5697100	11.916200	11.4842	13.6292	9.33932	10.841400	10.110900	9.87555	10.8586	8.89246	4.2370000	11.700500	10.9480	13.7185	8.08812	-0.34473100	-0.320000	0.160000	-0.800000	0.40206600	0.280000	1.00000	-0.600000	0.0939854	sync	1,5	no	none	1,2
SPT-SJ231118-4910.5	347.82913	-49.175240	4.0579700	8.4511200	7.76447	9.85612	5.60943	5.1817800	6.4291200	5.41928	6.75033	4.02485	0.0000000	-0.20361000	3.32763	5.67281	2.12334	-0.57382200	-0.840000	0.0400000	-1.68000	-43.163000	-1.40000	0.200000	-2.52000	0.0535603	sync	1	no	none	1,2
SPT-SJ231119-4819.7	347.83273	-48.329220	9.4360600	19.837000	19.5642	21.7959	17.4814	9.7110600	12.096200	11.6790	12.8693	10.3400	0.49152100	2.2572400	5.87671	8.40593	4.38894	-1.0379800	-1.16000	-0.840000	-1.52000	-4.6222300	-1.96000	-0.880000	-2.72000	0.000773344	sync	1,5	no	none	1,2
SPT-SJ231124-5450.4	347.85114	-54.841240	0.96464800	2.0786900	1.76718	3.46367	0.777558	5.8364800	5.4323100	5.16016	6.14978	4.31191	6.7335000	18.849900	17.4597	20.4286	14.4909	2.0157500	2.48000	4.12000	0.880000	3.4256000	3.40000	4.12000	2.72000	0.996049	dust	none	no	4.27960	1,2,3
SPT-SJ231136-4853.7	347.90231	-48.896660	1.4577000	3.0670300	2.31434	4.27565	1.05911	5.5000000	6.8462400	6.08005	7.41374	4.66791	2.3029700	10.460300	8.04136	12.1993	4.11874	1.6849700	2.16000	3.88000	0.680000	1.1671200	0.920000	2.36000	-1.00000	0.425326	sync	none	no	none	1,2
SPT-SJ231141-6214.7	347.92252	-62.246487	0.49143600	1.0784100	1.48194	2.89945	0.837618	5.2909800	6.8299800	5.99219	7.40969	4.57468	3.7496500	17.181900	15.3993	20.0384	10.5024	3.8732300	3.04000	4.36000	1.52000	2.5401000	2.68000	3.72000	1.48000	0.878074	dust	none	no	none	1,2,3
SPT-SJ231143-6250.6	347.93051	-62.843960	11.469600	24.669600	24.3304	26.5507	22.1101	11.174500	14.122800	13.7841	15.0793	12.6740	1.4282800	6.5336000	7.67841	11.0088	5.64317	-1.1704300	-1.24000	-0.960000	-1.52000	-2.1223900	-1.72000	-0.640000	-2.60000	0.000823731	sync	1,5	no	none	1,2
SPT-SJ231148-4546.6	347.95264	-45.777916	0.11333100	0.24538200	1.21847	2.51817	0.731082	4.5914800	5.8672600	5.28004	6.57974	4.14280	4.6278000	21.661700	15.0278	21.6888	3.33049	6.6609000	3.20000	4.44000	1.64000	3.5963500	2.80000	4.08000	-1.04000	0.715575	dust	none	no	none	1,2,3
SPT-SJ231152-5659.4	347.96924	-56.991493	0.0000000	-0.90847200	0.696886	1.66181	0.375246	3.1679800	2.9286200	2.84115	3.59164	2.09066	5.1924200	14.295100	10.3461	13.7769	5.41427	31.244800	2.96000	4.36000	1.12000	4.3651700	3.72000	4.56000	2.08000	0.898093	dust	none	no	none	1,2,3
SPT-SJ231157-4831.2	347.99033	-48.520649	4.3314700	9.0824000	8.53468	10.6595	6.33904	5.7002200	7.1141600	6.48069	7.82641	5.13497	2.0919100	9.4436300	7.18896	11.0136	3.78926	-0.51252800	-0.600000	0.160000	-1.32000	0.77990400	0.440000	1.92000	-1.40000	0.311739	sync	1	no	none	1,2
SPT-SJ231203-5652.3	348.01425	-56.872009	3.4055800	7.0457300	6.26650	8.44615	4.02630	6.4300200	5.9810700	5.53995	6.56922	4.57121	2.9531300	8.0727800	6.93250	9.53597	4.20794	-0.34375800	-0.280000	0.760000	-1.08000	0.82573500	0.680000	1.76000	-0.800000	0.318891	sync	1	no	none	1,2
SPT-SJ231207-4123.0	348.03067	-41.384357	4.7223700	10.478600	9.92057	12.1881	7.65301	8.1498100	10.797900	10.3255	11.7022	8.94876	1.7741300	8.6619500	7.65301	11.6212	4.73758	0.062980300	0.0800000	0.720000	-0.480000	-0.60686500	-0.800000	0.520000	-2.16000	0.0494043	sync	1,5	no	0.0887080	1
SPT-SJ231220-4638.0	348.08374	-46.633366	3.1395400	6.7385700	5.83377	8.16728	3.50026	4.5987700	5.8203900	5.09687	6.44785	3.74590	3.5209200	16.375500	14.1853	18.8523	9.14981	-0.30737000	-0.320000	0.920000	-1.32000	2.8481500	2.96000	4.04000	1.60000	0.888952	dust	1,5	no	none	1,2
SPT-SJ231230-6402.3	348.12790	-64.039871	0.0000000	-3.1727600	0.563522	1.20755	0.241509	2.7695400	3.4407600	2.49560	3.94465	0.724528	4.7967200	21.467500	3.13962	16.1811	0.885534	31.582900	3.24000	4.48000	1.32000	5.0410300	2.32000	4.44000	-1.52000	0.590932	dust	none	no	none	1,2,3
SPT-SJ231235-5639.3	348.14633	-56.655361	1.6556400	3.4776700	2.63900	4.69464	1.25005	8.0693300	7.4077200	7.02807	8.02812	6.08359	2.6845800	7.3268900	6.25026	8.75037	3.91683	1.5867000	2.20000	3.84000	0.880000	-0.030209300	-0.280000	0.840000	-1.64000	0.0786921	sync	1	no	none	1,2
